date,country_code,downloads
2024-12-05,IE,1
2024-12-05,IN,4
2024-12-05,NL,10
2024-12-05,PL,2
2024-12-05,PT,4
2024-12-05,SE,14
2024-12-05,SG,8
2024-12-05,TR,2
2024-12-05,TW,6
2024-12-05,US,166
2024-12-06,AU,4
2024-12-06,BD,1
2024-12-06,CA,2
2024-12-06,CH,3
2024-12-06,CN,10
2024-12-06,DE,1
2024-12-06,DZ,2
2024-12-06,IE,2
2024-12-06,IN,2
2024-12-06,JP,4
2024-12-06,KR,4
2024-12-06,PT,2
2024-12-06,SG,4
2024-12-06,TW,2
2024-12-06,US,136
2024-12-07,CN,5
2024-12-07,DE,25
2024-12-07,FR,8
2024-12-07,NG,1
2024-12-07,RU,2
2024-12-07,SG,6
2024-12-07,TW,6
2024-12-07,US,228
2024-12-08,CH,1
2024-12-08,CN,10
2024-12-08,DE,2
2024-12-08,NG,1
2024-12-08,NL,2
2024-12-08,PL,3
2024-12-08,SG,2
2024-12-08,TW,4
2024-12-08,US,104
2024-12-09,AU,2
2024-12-09,CZ,2
2024-12-09,DE,17
2024-12-09,GB,2
2024-12-09,HK,1
2024-12-09,JP,2
2024-12-09,KR,8
2024-12-09,NL,7
2024-12-09,PT,3
2024-12-09,SE,8
2024-12-09,SG,2
2024-12-09,SI,2
2024-12-09,TW,5
2024-12-09,US,439
2024-12-10,AM,2
2024-12-10,AR,1
2024-12-10,AU,4
2024-12-10,CN,5
2024-12-10,CZ,95
2024-12-10,DE,30
2024-12-10,FR,5
2024-12-10,HK,11
2024-12-10,IT,2
2024-12-10,KR,4
2024-12-10,NL,5
2024-12-10,SE,2
2024-12-10,SG,14
2024-12-10,TW,5
2024-12-10,US,442
2024-12-11,CH,1
2024-12-11,CN,4
2024-12-11,DK,2
2024-12-11,FI,3
2024-12-11,IE,3
2024-12-11,JP,8
2024-12-11,KR,7
2024-12-11,NL,7
2024-12-11,PK,1
2024-12-11,RU,97
2024-12-11,SE,17
2024-12-11,SG,6
2024-12-11,SI,10
2024-12-11,TW,4
2024-12-11,US,122
2024-12-12,AU,2
2024-12-12,CA,2
2024-12-12,CH,1
2024-12-12,CN,4
2024-12-12,DE,18
2024-12-12,IN,5
2024-12-12,IT,1
2024-12-12,JP,2
2024-12-12,NL,8
2024-12-12,NO,2
2024-12-12,PL,2
2024-12-12,SE,11
2024-12-12,SG,9
2024-12-12,SI,4
2024-12-12,TW,10
2024-12-12,US,262
2024-12-12,VN,2
2024-12-13,CA,1
2024-12-13,CH,5
2024-12-13,CN,2
2024-12-13,DE,33
2024-12-13,GB,4
2024-12-13,IE,2
2024-12-13,KR,1
2024-12-13,NL,4
2024-12-13,NO,2
2024-12-13,SE,12
2024-12-13,SG,4
2024-12-13,TW,4
2024-12-13,US,327
2024-12-14,AE,2
2024-12-14,CH,1
2024-12-14,CN,4
2024-12-14,CY,1
2024-12-14,DE,49
2024-12-14,ES,95
2024-12-14,FR,1
2024-12-14,NL,6
2024-12-14,PL,3
2024-12-14,TW,2
2024-12-14,US,261
2024-12-15,CA,2
2024-12-15,CH,1
2024-12-15,DE,3
2024-12-15,GB,2
2024-12-15,ID,4
2024-12-15,JP,2
2024-12-15,NL,4
2024-12-15,RU,2
2024-12-15,SG,6
2024-12-15,TW,2
2024-12-15,US,173
2024-12-16,BE,2
2024-12-16,CN,6
2024-12-16,DE,2
2024-12-16,DK,2
2024-12-16,FR,95
2024-12-16,GB,1
2024-12-16,HK,6
2024-12-16,JP,15
2024-12-16,NL,4
2024-12-16,PT,3
2024-12-16,SE,21
2024-12-16,SI,2
2024-12-16,TW,6
2024-12-16,US,247
2024-12-17,BE,14
2024-12-17,CH,1
2024-12-17,CN,107
2024-12-17,FR,2
2024-12-17,GB,1
2024-12-17,GR,8
2024-12-17,IE,2
2024-12-17,JP,8
2024-12-17,KR,2
2024-12-17,KZ,2
2024-12-17,SG,2
2024-12-17,TW,6
2024-12-17,US,151
2024-12-18,AU,4
2024-12-18,BE,4
2024-12-18,CH,1
2024-12-18,CN,95
2024-12-18,DE,2
2024-12-18,DK,2
2024-12-18,FR,2
2024-12-18,JP,2
2024-12-18,KR,1
2024-12-18,NL,8
2024-12-18,PL,1
2024-12-18,SG,2
2024-12-18,TW,4
2024-12-18,US,175
2024-12-19,BE,2
2024-12-19,CA,3
2024-12-19,CH,1
2024-12-19,CN,7
2024-12-19,DE,20
2024-12-19,GB,97
2024-12-19,HK,2
2024-12-19,IE,1
2024-12-19,IN,3
2024-12-19,JP,1
2024-12-19,KR,2
2024-12-19,NL,8
2024-12-19,RU,3
2024-12-19,SG,4
2024-12-19,TW,10
2024-12-19,US,211
2024-12-20,CN,1
2024-12-20,DE,11
2024-12-20,FR,5
2024-12-20,IE,1
2024-12-20,KH,95
2024-12-20,NL,10
2024-12-20,RU,6
2024-12-20,SG,2
2024-12-20,US,161
2024-12-21,CH,1
2024-12-21,DE,1
2024-12-21,FR,1
2024-12-21,IE,1
2024-12-21,KR,2
2024-12-21,NL,4
2024-12-21,NZ,4
2024-12-21,SG,4
2024-12-21,TW,4
2024-12-21,US,82
2024-12-22,CH,1
2024-12-22,CN,3
2024-12-22,HK,2
2024-12-22,KR,95
2024-12-22,TW,2
2024-12-22,US,92
2024-12-23,CA,1
2024-12-23,CN,97
2024-12-23,DE,8
2024-12-23,HK,3
2024-12-23,ID,2
2024-12-23,IT,2
2024-12-23,JP,5
2024-12-23,KR,104
2024-12-23,PL,10
2024-12-23,RU,2
2024-12-23,TW,2
2024-12-23,US,230
2024-12-24,CA,1
2024-12-24,CN,4
2024-12-24,HK,2
2024-12-24,IN,4
2024-12-24,RU,1
2024-12-24,US,49
2024-12-25,AU,2
2024-12-25,CN,4
2024-12-25,FR,2
2024-12-25,IN,2
2024-12-25,JP,4
2024-12-25,NL,2
2024-12-25,PL,8
2024-12-25,TR,2
2024-12-25,US,32
2024-12-26,CA,1
2024-12-26,CH,1
2024-12-26,CN,9
2024-12-26,DE,2
2024-12-26,GB,1
2024-12-26,IN,2
2024-12-26,JP,11
2024-12-26,NL,2
2024-12-26,TW,5
2024-12-26,US,134
2024-12-27,CA,1
2024-12-27,CH,1
2024-12-27,CL,2
2024-12-27,CZ,1
2024-12-27,DE,15
2024-12-27,ES,2
2024-12-27,HK,4
2024-12-27,IN,2
2024-12-27,JP,5
2024-12-27,KR,2
2024-12-27,NL,2
2024-12-27,PT,2
2024-12-27,SG,2
2024-12-27,US,156
2024-12-28,AM,2
2024-12-28,CA,2
2024-12-28,CH,1
2024-12-28,HK,48
2024-12-28,NL,4
2024-12-28,PL,14
2024-12-28,PT,1
2024-12-28,TW,4
2024-12-28,US,135
2024-12-29,AU,1
2024-12-29,CN,5
2024-12-29,CZ,1
2024-12-29,GB,2
2024-12-29,IE,1
2024-12-29,IN,1
2024-12-29,KR,1
2024-12-29,NL,2
2024-12-29,PL,3
2024-12-29,SG,2
2024-12-29,TR,2
2024-12-29,TW,4
2024-12-29,US,97
2024-12-30,CA,1
2024-12-30,CN,7
2024-12-30,GB,1
2024-12-30,IN,3
2024-12-30,JP,3
2024-12-30,NL,2
2024-12-30,SG,18
2024-12-30,TR,2
2024-12-30,TW,10
2024-12-30,US,64
2024-12-31,CH,1
2024-12-31,CN,4
2024-12-31,HK,2
2024-12-31,IL,2
2024-12-31,NL,2
2024-12-31,SG,5
2024-12-31,TW,2
2024-12-31,US,157
2025-01-01,CA,1
2025-01-01,CH,1
2025-01-01,CY,1
2025-01-01,HK,2
2025-01-01,MX,2
2025-01-01,NL,4
2025-01-01,SG,4
2025-01-01,TW,6
2025-01-01,US,76
2025-01-02,CA,1
2025-01-02,CH,1
2025-01-02,CN,1
2025-01-02,EG,2
2025-01-02,FR,4
2025-01-02,GR,6
2025-01-02,IL,2
2025-01-02,IN,2
2025-01-02,IT,4
2025-01-02,JP,1
2025-01-02,KR,1
2025-01-02,NL,2
2025-01-02,SE,2
2025-01-02,SG,4
2025-01-02,TW,4
2025-01-02,US,80
2025-01-03,CA,1
2025-01-03,DE,2
2025-01-03,GB,4
2025-01-03,GR,2
2025-01-03,NL,2
2025-01-03,PL,3
2025-01-03,SG,2
2025-01-03,TR,1
2025-01-03,TW,2
2025-01-03,US,116
2025-01-03,VN,1
2025-01-04,NL,2
2025-01-04,SG,5
2025-01-04,TW,4
2025-01-04,US,46
2025-01-04,VN,4
2025-01-05,CH,4
2025-01-05,HK,2
2025-01-05,KR,4
2025-01-05,NL,2
2025-01-05,TW,2
2025-01-05,US,178
2025-01-06,BE,2
2025-01-06,CN,5
2025-01-06,DE,2
2025-01-06,FI,2
2025-01-06,GB,2
2025-01-06,HK,4
2025-01-06,IN,6
2025-01-06,JP,3
2025-01-06,KR,2
2025-01-06,MX,4
2025-01-06,NL,10
2025-01-06,PL,1
2025-01-06,SG,10
2025-01-06,TH,2
2025-01-06,TW,6
2025-01-06,US,207
2025-01-07,AT,3
2025-01-07,BE,4
2025-01-07,CA,2
2025-01-07,CH,1
2025-01-07,DE,5
2025-01-07,ES,2
2025-01-07,GB,14
2025-01-07,IN,4
2025-01-07,JP,2
2025-01-07,KR,6
2025-01-07,MX,1
2025-01-07,NL,6
2025-01-07,NO,1
2025-01-07,SG,6
2025-01-07,TR,3
2025-01-07,TW,12
2025-01-07,US,247
2025-01-07,VN,2
2025-01-08,CA,1
2025-01-08,CH,1
2025-01-08,CN,2
2025-01-08,DE,2
2025-01-08,GB,1
2025-01-08,GR,2
2025-01-08,IE,1
2025-01-08,IL,3
2025-01-08,IN,1
2025-01-08,KR,4
2025-01-08,MX,2
2025-01-08,NL,2
2025-01-08,SE,4
2025-01-08,SG,2
2025-01-08,TW,11
2025-01-08,US,266
2025-01-09,AU,2
2025-01-09,BE,4
2025-01-09,CH,2
2025-01-09,CM,2
2025-01-09,CN,5
2025-01-09,DE,63
2025-01-09,FR,2
2025-01-09,HK,1
2025-01-09,HU,2
2025-01-09,IN,3
2025-01-09,JP,8
2025-01-09,KR,99
2025-01-09,NL,2
2025-01-09,SG,2
2025-01-09,TW,12
2025-01-09,US,307
2025-01-09,VN,2
2025-01-10,AU,2
2025-01-10,BE,18
2025-01-10,CH,1
2025-01-10,CN,2
2025-01-10,DE,19
2025-01-10,GB,4
2025-01-10,IE,1
2025-01-10,IN,1
2025-01-10,IT,4
2025-01-10,JP,3
2025-01-10,KR,8
2025-01-10,MX,9
2025-01-10,NL,6
2025-01-10,RU,3
2025-01-10,SG,14
2025-01-10,TW,4
2025-01-10,US,252
2025-01-11,BE,6
2025-01-11,CA,1
2025-01-11,CN,4
2025-01-11,DE,60
2025-01-11,KR,6
2025-01-11,MC,2
2025-01-11,NL,4
2025-01-11,NO,1
2025-01-11,PL,2
2025-01-11,RU,2
2025-01-11,SG,14
2025-01-11,TW,4
2025-01-11,US,329
2025-01-12,BE,4
2025-01-12,CH,1
2025-01-12,CN,4
2025-01-12,DE,17
2025-01-12,GB,2
2025-01-12,IE,1
2025-01-12,JP,2
2025-01-12,SG,9
2025-01-12,US,321
2025-01-13,AE,2
2025-01-13,BE,2
2025-01-13,CA,5
2025-01-13,CH,4
2025-01-13,CN,2
2025-01-13,DE,25
2025-01-13,DK,2
2025-01-13,FR,2
2025-01-13,GB,5
2025-01-13,IE,2
2025-01-13,JP,2
2025-01-13,KR,8
2025-01-13,MX,2
2025-01-13,NL,8
2025-01-13,PL,1
2025-01-13,SG,4
2025-01-13,TW,4
2025-01-13,US,383
2025-01-14,AT,2
2025-01-14,BE,3
2025-01-14,DE,48
2025-01-14,ES,2
2025-01-14,GB,8
2025-01-14,HK,3
2025-01-14,IE,1
2025-01-14,IQ,2
2025-01-14,JP,2
2025-01-14,KR,7
2025-01-14,NL,2
2025-01-14,SG,22
2025-01-14,SI,4
2025-01-14,US,248
2025-01-15,BD,2
2025-01-15,CA,1
2025-01-15,CH,3
2025-01-15,CN,2
2025-01-15,CZ,1
2025-01-15,DE,36
2025-01-15,GB,2
2025-01-15,KR,3
2025-01-15,NL,6
2025-01-15,NO,2
2025-01-15,PL,3
2025-01-15,SG,8
2025-01-15,TW,2
2025-01-15,US,255
2025-01-16,AE,2
2025-01-16,CH,6
2025-01-16,DE,24
2025-01-16,EG,1
2025-01-16,FR,1
2025-01-16,IL,2
2025-01-16,IN,3
2025-01-16,JP,3
2025-01-16,KR,2
2025-01-16,MA,1
2025-01-16,NL,6
2025-01-16,PL,2
2025-01-16,RU,2
2025-01-16,SG,2
2025-01-16,TW,8
2025-01-16,US,217
2025-01-17,AU,2
2025-01-17,CA,6
2025-01-17,CN,1
2025-01-17,DE,9
2025-01-17,GB,4
2025-01-17,HK,1
2025-01-17,ID,8
2025-01-17,IE,1
2025-01-17,MO,1
2025-01-17,NL,2
2025-01-17,SG,6
2025-01-17,TW,2
2025-01-17,US,206
2025-01-17,UY,2
2025-01-18,BG,2
2025-01-18,CA,2
2025-01-18,CN,1
2025-01-18,EG,2
2025-01-18,GB,2
2025-01-18,KR,2
2025-01-18,NL,4
2025-01-18,SG,8
2025-01-18,TW,8
2025-01-18,US,62
2025-01-18,VN,1
2025-01-19,CH,2
2025-01-19,CN,2
2025-01-19,ES,2
2025-01-19,IL,1
2025-01-19,NL,2
2025-01-19,NZ,2
2025-01-19,US,81
2025-01-20,AT,2
2025-01-20,CH,3
2025-01-20,CL,1
2025-01-20,CN,103
2025-01-20,DE,10
2025-01-20,DK,1
2025-01-20,GB,8
2025-01-20,HK,2
2025-01-20,IL,20
2025-01-20,IN,2
2025-01-20,KR,20
2025-01-20,NL,1
2025-01-20,NZ,2
2025-01-20,RU,9
2025-01-20,TW,3
2025-01-20,US,246
2025-01-21,CA,4
2025-01-21,CH,1
2025-01-21,CN,2
2025-01-21,DE,2
2025-01-21,GB,2
2025-01-21,GR,2
2025-01-21,IE,4
2025-01-21,IN,2
2025-01-21,IT,4
2025-01-21,KR,2
2025-01-21,NL,8
2025-01-21,RU,4
2025-01-21,SG,1
2025-01-21,TW,2
2025-01-21,US,226
2025-01-22,BR,2
2025-01-22,CA,1
2025-01-22,CH,1
2025-01-22,CN,1
2025-01-22,GB,4
2025-01-22,IN,3
2025-01-22,KR,2
2025-01-22,NL,5
2025-01-22,PL,2
2025-01-22,SG,4
2025-01-22,TW,1
2025-01-22,US,161
2025-01-22,VN,3
2025-01-23,BR,1
2025-01-23,CA,3
2025-01-23,CH,1
2025-01-23,CN,40
2025-01-23,DK,95
2025-01-23,EG,2
2025-01-23,FR,1
2025-01-23,IE,1
2025-01-23,JP,2
2025-01-23,KR,6
2025-01-23,NL,10
2025-01-23,PL,2
2025-01-23,SE,3
2025-01-23,SG,18
2025-01-23,SN,1
2025-01-23,TW,6
2025-01-23,US,191
2025-01-23,UZ,1
2025-01-23,ZA,2
2025-01-24,AU,1
2025-01-24,BR,2
2025-01-24,CA,16
2025-01-24,CH,1
2025-01-24,CZ,4
2025-01-24,ES,11
2025-01-24,FR,1
2025-01-24,GB,4
2025-01-24,HK,2
2025-01-24,ID,2
2025-01-24,IN,7
2025-01-24,MA,1
2025-01-24,NL,3
2025-01-24,SE,2
2025-01-24,SG,3
2025-01-24,TW,6
2025-01-24,US,124
2025-01-25,BR,2
2025-01-25,CH,1
2025-01-25,CN,2
2025-01-25,DZ,1
2025-01-25,EG,1
2025-01-25,FR,2
2025-01-25,IN,3
2025-01-25,NL,2
2025-01-25,SG,4
2025-01-25,TW,4
2025-01-25,US,142
2025-01-26,AR,1
2025-01-26,BR,3
2025-01-26,CH,1
2025-01-26,CN,2
2025-01-26,GB,2
2025-01-26,IE,2
2025-01-26,JP,6
2025-01-26,KR,3
2025-01-26,TW,4
2025-01-26,US,98
2025-01-27,BE,2
2025-01-27,BR,3
2025-01-27,CA,6
2025-01-27,DE,1
2025-01-27,EE,1
2025-01-27,FR,4
2025-01-27,GB,3
2025-01-27,ID,2
2025-01-27,IL,2
2025-01-27,IN,7
2025-01-27,JP,2
2025-01-27,KR,2
2025-01-27,NL,2
2025-01-27,PL,2
2025-01-27,SE,1
2025-01-27,TW,2
2025-01-27,US,253
2025-01-27,VE,1
2025-01-28,AT,1
2025-01-28,BR,2
2025-01-28,CH,1
2025-01-28,CN,1
2025-01-28,DE,3
2025-01-28,FR,2
2025-01-28,GR,2
2025-01-28,IN,4
2025-01-28,JP,3
2025-01-28,KR,1
2025-01-28,NL,6
2025-01-28,PR,1
2025-01-28,PY,1
2025-01-28,SE,6
2025-01-28,SG,2
2025-01-28,TW,5
2025-01-28,US,153
2025-01-29,BR,3
2025-01-29,CH,2
2025-01-29,DE,3
2025-01-29,DK,2
2025-01-29,EC,1
2025-01-29,FR,55
2025-01-29,GB,2
2025-01-29,IL,20
2025-01-29,IN,2
2025-01-29,IT,1
2025-01-29,NL,2
2025-01-29,SG,2
2025-01-29,TW,4
2025-01-29,US,176
2025-01-30,BE,2
2025-01-30,CA,4
2025-01-30,CH,1
2025-01-30,DE,2
2025-01-30,FR,4
2025-01-30,GB,9
2025-01-30,HK,2
2025-01-30,IE,3
2025-01-30,IL,2
2025-01-30,NL,2
2025-01-30,SG,2
2025-01-30,TW,4
2025-01-30,US,112
2025-01-31,CA,3
2025-01-31,CY,1
2025-01-31,DE,3
2025-01-31,FR,1
2025-01-31,IE,6
2025-01-31,IN,2
2025-01-31,KR,3
2025-01-31,PL,2
2025-01-31,SG,2
2025-01-31,TW,2
2025-01-31,US,161
2025-02-01,CA,1
2025-02-01,CN,2
2025-02-01,GB,95
2025-02-01,IR,2
2025-02-01,KR,2
2025-02-01,NL,2
2025-02-01,PT,2
2025-02-01,SG,6
2025-02-01,US,45
2025-02-02,DE,15
2025-02-02,FR,1
2025-02-02,GB,5
2025-02-02,JP,2
2025-02-02,SG,2
2025-02-02,US,250
2025-02-03,AT,2
2025-02-03,BR,1
2025-02-03,CA,2
2025-02-03,CH,2
2025-02-03,DE,8
2025-02-03,DK,2
2025-02-03,FR,3
2025-02-03,GB,4
2025-02-03,IE,168
2025-02-03,IL,2
2025-02-03,JP,4
2025-02-03,NG,1
2025-02-03,NL,7
2025-02-03,PL,1
2025-02-03,PT,2
2025-02-03,SG,8
2025-02-03,US,167
2025-02-04,AU,1
2025-02-04,BR,1
2025-02-04,CA,1
2025-02-04,CL,2
2025-02-04,DE,11
2025-02-04,FR,2
2025-02-04,GB,10
2025-02-04,IE,32
2025-02-04,IN,2
2025-02-04,JP,3
2025-02-04,KR,6
2025-02-04,NL,8
2025-02-04,RU,2
2025-02-04,SA,2
2025-02-04,SG,5
2025-02-04,SI,2
2025-02-04,TW,4
2025-02-04,US,153
2025-02-05,BE,2
2025-02-05,BY,1
2025-02-05,CA,2
2025-02-05,CH,2
2025-02-05,CY,1
2025-02-05,DE,2
2025-02-05,GB,7
2025-02-05,IE,2
2025-02-05,IN,1
2025-02-05,JP,3
2025-02-05,KR,2
2025-02-05,NL,3
2025-02-05,PL,6
2025-02-05,RU,1
2025-02-05,SG,4
2025-02-05,TR,3
2025-02-05,TW,8
2025-02-05,US,235
2025-02-06,AT,2
2025-02-06,BE,2
2025-02-06,CN,16
2025-02-06,DE,7
2025-02-06,ES,2
2025-02-06,HK,2
2025-02-06,IN,2
2025-02-06,IT,2
2025-02-06,JP,4
2025-02-06,KR,2
2025-02-06,NL,6
2025-02-06,PL,2
2025-02-06,RU,3
2025-02-06,SG,6
2025-02-06,TW,6
2025-02-06,US,257
2025-02-07,BE,2
2025-02-07,BR,2
2025-02-07,CA,1
2025-02-07,CH,1
2025-02-07,CN,2
2025-02-07,DE,10
2025-02-07,ES,2
2025-02-07,ET,2
2025-02-07,FR,6
2025-02-07,GB,2
2025-02-07,HU,2
2025-02-07,IN,7
2025-02-07,JP,3
2025-02-07,MO,9
2025-02-07,NL,4
2025-02-07,RU,2
2025-02-07,SE,4
2025-02-07,SG,4
2025-02-07,TW,4
2025-02-07,US,430
2025-02-07,VN,1
2025-02-08,BR,5
2025-02-08,CA,1
2025-02-08,CN,3
2025-02-08,CZ,2
2025-02-08,MO,3
2025-02-08,NL,2
2025-02-08,SG,4
2025-02-08,SI,2
2025-02-08,TW,4
2025-02-08,US,221
2025-02-08,ZA,1
2025-02-09,AU,2
2025-02-09,BE,2
2025-02-09,BR,2
2025-02-09,CH,1
2025-02-09,CN,96
2025-02-09,CY,1
2025-02-09,ES,2
2025-02-09,NL,6
2025-02-09,RU,1
2025-02-09,SG,2
2025-02-09,US,153
2025-02-10,BE,2
2025-02-10,BR,3
2025-02-10,CH,1
2025-02-10,CN,16
2025-02-10,CY,1
2025-02-10,DE,1
2025-02-10,FR,2
2025-02-10,GB,2
2025-02-10,IL,1
2025-02-10,IN,3
2025-02-10,JP,2
2025-02-10,KR,1
2025-02-10,MO,2
2025-02-10,NL,10
2025-02-10,PL,1
2025-02-10,RU,1
2025-02-10,SG,2
2025-02-10,TW,6
2025-02-10,US,247
2025-02-11,AU,1
2025-02-11,CA,4
2025-02-11,CN,2
2025-02-11,ES,2
2025-02-11,FR,2
2025-02-11,GB,5
2025-02-11,JP,4
2025-02-11,KZ,1
2025-02-11,NL,4
2025-02-11,RU,2
2025-02-11,SG,2
2025-02-11,TR,2
2025-02-11,TW,10
2025-02-11,US,368
2025-02-12,CA,18
2025-02-12,CH,3
2025-02-12,CN,3
2025-02-12,DE,4
2025-02-12,GB,7
2025-02-12,HK,10
2025-02-12,IE,3
2025-02-12,JP,280
2025-02-12,KR,8
2025-02-12,NL,12
2025-02-12,PT,2
2025-02-12,RU,4
2025-02-12,SG,10
2025-02-12,SI,2
2025-02-12,TW,6
2025-02-12,US,254
2025-02-12,VE,1
2025-02-13,AE,1
2025-02-13,CA,2
2025-02-13,CN,2
2025-02-13,DE,6
2025-02-13,DK,8
2025-02-13,GB,4
2025-02-13,IE,3
2025-02-13,IN,4
2025-02-13,JP,2
2025-02-13,KR,9
2025-02-13,NL,6
2025-02-13,PL,4
2025-02-13,RU,1
2025-02-13,SG,8
2025-02-13,TW,4
2025-02-13,US,292
2025-02-14,BE,2
2025-02-14,BR,2
2025-02-14,CA,2
2025-02-14,CH,1
2025-02-14,DE,1
2025-02-14,GB,11
2025-02-14,IE,1
2025-02-14,IL,6
2025-02-14,IN,4
2025-02-14,JP,1
2025-02-14,KR,1
2025-02-14,NL,12
2025-02-14,RU,1
2025-02-14,SE,4
2025-02-14,SG,10
2025-02-14,US,183
2025-02-15,AT,4
2025-02-15,CH,1
2025-02-15,CN,2
2025-02-15,DE,2
2025-02-15,FR,2
2025-02-15,GB,2
2025-02-15,IN,4
2025-02-15,NL,8
2025-02-15,PL,2
2025-02-15,RU,6
2025-02-15,SG,28
2025-02-15,TW,14
2025-02-15,US,158
2025-02-15,VN,2
2025-02-16,AT,2
2025-02-16,CH,1
2025-02-16,CN,3
2025-02-16,FR,6
2025-02-16,GB,4
2025-02-16,IE,1
2025-02-16,IN,2
2025-02-16,KR,4
2025-02-16,NL,6
2025-02-16,PL,3
2025-02-16,SG,2
2025-02-16,TW,8
2025-02-16,US,282
2025-02-17,AU,1
2025-02-17,CN,6
2025-02-17,FI,4
2025-02-17,FR,6
2025-02-17,GB,5
2025-02-17,HK,6
2025-02-17,IN,4
2025-02-17,IT,5
2025-02-17,JO,1
2025-02-17,KR,2
2025-02-17,NL,6
2025-02-17,PE,2
2025-02-17,PL,6
2025-02-17,PT,2
2025-02-17,SE,3
2025-02-17,SG,9
2025-02-17,US,221
2025-02-17,VN,2
2025-02-18,CA,2
2025-02-18,CH,2
2025-02-18,CN,105
2025-02-18,DE,6
2025-02-18,DK,2
2025-02-18,ES,2
2025-02-18,FR,1
2025-02-18,GB,5
2025-02-18,IL,2
2025-02-18,IN,3
2025-02-18,KR,7
2025-02-18,LB,2
2025-02-18,NL,12
2025-02-18,RU,1
2025-02-18,SG,8
2025-02-18,TW,2
2025-02-18,US,289
2025-02-18,VE,1
2025-02-19,BE,4
2025-02-19,CA,1
2025-02-19,CN,4
2025-02-19,DE,10
2025-02-19,DK,2
2025-02-19,FR,1
2025-02-19,GB,8
2025-02-19,IE,3
2025-02-19,IN,6
2025-02-19,JP,7
2025-02-19,KR,8
2025-02-19,NL,8
2025-02-19,RU,2
2025-02-19,TW,12
2025-02-19,US,215
2025-02-19,UY,1
2025-02-20,BE,2
2025-02-20,CA,9
2025-02-20,DE,101
2025-02-20,ES,1
2025-02-20,FI,6
2025-02-20,GB,2
2025-02-20,HK,3
2025-02-20,HU,1
2025-02-20,IN,2
2025-02-20,IT,8
2025-02-20,KZ,2
2025-02-20,NL,6
2025-02-20,RU,95
2025-02-20,SG,6
2025-02-20,TW,4
2025-02-20,US,195
2025-02-21,AM,2
2025-02-21,AU,2
2025-02-21,CH,1
2025-02-21,CN,18
2025-02-21,DE,2
2025-02-21,FR,6
2025-02-21,IE,5
2025-02-21,KR,2
2025-02-21,MK,2
2025-02-21,NL,1
2025-02-21,SG,4
2025-02-21,US,171
2025-02-22,BR,5
2025-02-22,CH,2
2025-02-22,DE,2
2025-02-22,HK,4
2025-02-22,IN,2
2025-02-22,KR,1
2025-02-22,NL,2
2025-02-22,SG,4
2025-02-22,TR,2
2025-02-22,TW,6
2025-02-22,US,133
2025-02-23,BR,1
2025-02-23,CA,1
2025-02-23,CH,1
2025-02-23,DE,2
2025-02-23,ES,2
2025-02-23,GB,2
2025-02-23,KR,2
2025-02-23,NL,4
2025-02-23,SG,4
2025-02-23,TW,20
2025-02-23,US,127
2025-02-24,AT,2
2025-02-24,BE,2
2025-02-24,CH,1
2025-02-24,CN,7
2025-02-24,DE,4
2025-02-24,DK,2
2025-02-24,GB,8
2025-02-24,IE,1
2025-02-24,IL,2
2025-02-24,JP,4
2025-02-24,KR,8
2025-02-24,LB,1
2025-02-24,NL,6
2025-02-24,SG,4
2025-02-24,TW,6
2025-02-24,US,134
2025-02-25,BE,2
2025-02-25,BR,1
2025-02-25,CN,4
2025-02-25,DE,2
2025-02-25,FI,2
2025-02-25,FR,2
2025-02-25,GB,13
2025-02-25,HK,1
2025-02-25,IN,10
2025-02-25,JP,1
2025-02-25,KR,19
2025-02-25,NL,9
2025-02-25,RU,2
2025-02-25,SE,1
2025-02-25,SG,4
2025-02-25,TW,8
2025-02-25,US,227
2025-02-26,CA,2
2025-02-26,CN,5
2025-02-26,DE,3
2025-02-26,GB,5
2025-02-26,HK,1
2025-02-26,IN,4
2025-02-26,JP,4
2025-02-26,KR,197
2025-02-26,NL,9
2025-02-26,SE,3
2025-02-26,SG,8
2025-02-26,TW,7
2025-02-26,US,210
2025-02-27,AE,1
2025-02-27,BE,2
2025-02-27,CH,2
2025-02-27,CN,3
2025-02-27,DE,3
2025-02-27,FR,4
2025-02-27,GB,6
2025-02-27,HK,1
2025-02-27,IE,2
2025-02-27,IN,3
2025-02-27,IR,2
2025-02-27,JP,3
2025-02-27,KR,7
2025-02-27,NL,15
2025-02-27,RU,3
2025-02-27,SE,3
2025-02-27,SG,8
2025-02-27,TW,4
2025-02-27,US,191
2025-02-28,CN,3
2025-02-28,DE,2
2025-02-28,DK,1
2025-02-28,FR,2
2025-02-28,IE,2
2025-02-28,JP,9
2025-02-28,KR,6
2025-02-28,NL,6
2025-02-28,SE,1
2025-02-28,SG,8
2025-02-28,TW,10
2025-02-28,US,162
2025-03-01,CH,1
2025-03-01,DE,1
2025-03-01,FR,2
2025-03-01,IN,1
2025-03-01,IR,4
2025-03-01,JP,1
2025-03-01,KR,95
2025-03-01,NL,99
2025-03-01,QA,1
2025-03-01,RU,1
2025-03-01,SG,5
2025-03-01,TW,8
2025-03-01,US,59
2025-03-02,AU,6
2025-03-02,BE,2
2025-03-02,CH,1
2025-03-02,DE,1
2025-03-02,ES,2
2025-03-02,IL,1
2025-03-02,JP,6
2025-03-02,KR,3
2025-03-02,NL,2
2025-03-02,RU,2
2025-03-02,SE,1
